Id;Tweets
30391;restless.  I actually miss doing reactions 
30392; Life sucks!
30393;workin it up! get out at 9 
30394;Numb/Encore... getting ready song. Haha! No transportation currently  Time to use my feet.
30395;@czarinajasmine Jazz, we're not going at all 
30396;At Bolsa Grande's graduation for my cousin, i'm so cold 
30397;@Cliche_Guevara1 I hate brain freeze  feels like your brain is freezing (durr) haha
30398;@ColinBrooks we're with Nildram at the moment and they've gone down hill.  Compounded by being a long way from an already poor exchange 
30399;i wanna know why @dishnetwork is charging me extra for not having a phone line at home..this makes me sad 
30400;@Hipchick999 lololol! my maths teacher was a bag aswell 
30401;Trying to hook up my old Super Nintendo, but it's not working! Sad. 
30402;coverage of new iPhone OS is almost bigger than any other OS news despite being a tiny minority. Even I cover it here 
30403;I don't know about you guys but I am freezing 
30404;Wooooorrrrrrnn out 
30405;Not in love with Lines Vines and Trying Times  don't like all like saxs and jazzy instruments. I think it's way over produced
30406;I'm stuck @ home with the flu. 
30407;bed time... another exam tomorrow after all   Goodnight. Actual Love. xxxxxxxxxxxxxxxxx
30408;Tickets to lolla cost $80...damn. I need a way to make some money! 
30409;day off is almost over now.     need holidays
30410;is cleaning the house.  Very Boring..
30411;@requin I'm sorry  Shitty ppl suck
30412;just got rained out from the pool 
30413;@ciarafegan they r amazing, i think new moon is my fav tho!! i just found out 2day i'll b out of a job on mon so i'll b in the same boat 
30414;@ExplodingDragon DUDE, STOP! YOU'RE SCARING ME! *doesn't want to know*  wimper.
30415;@AnmalCracker and b/c I was sooo lost Idk how to change my blog name  help me plzzzz
30416;@SaskiaMaria no I don't wanna. They are going to suck 
30417;ughh just waking up.. drinking a vitamin tablet with water.. tastes like kaka.. 
30418;Really bad traffic today...   I'm going to be late!
30419;@kthrine Alrighty, one for a yes. I took my hoop out though...took it out for an interview then couldn't get it back in and it closed up 
30420;Hey! At silverdocs, movie i wanted to see is sold out 
30421;@sindorei   oh dear, really that bad today? *hugs*
30422;"@metrostation, you were amaizing ! totally loved you're show tonight !! hope I could come twomorrow too  LOVE YOU &lt;3"
30423;at school...sad,no venipucnture today   ...iTunes
30424;i have purple bangs and im feelingggg it !! but of course my tiwtpic isnt working soo u guyz r gonna have to wait till i get back 
30425;Is going to fail math whether she studies or not 
30426;"@GeorgioBaker Hope your alright.  &lt;3"
30427;@morningsteppa I'd rather be able to download and listen on my iTunes 
30428;im so tired but i cant sleep  its too wierd
30429;@Branches6 BRANCHES I MISS YOUUU!!!! 
30430;@YumiFujii does @AdamGoldston still write to you !? I think he ignored me now 
30431;@johnnylion who took down ur blogs? I dont understand didn't you own that url? 
30432;@FakerGigi bah! nothings happening.  @rpatzhood shot me down.
30433;Bit upset now i just heard what i did. why tell me sad news like that after 2 glasses of wine and when my emotions are shot anyway 
30434;my ipod died. kill me. 
30435;im sick....on my first day of summer. 
30436;@redpeppr just saw that you guys were at henry coe the other day...and you didn't stop by?    
30437;The last thing I have to do for today is so hard... Let my dog with my uncle ... I don't want  4 days without this lovely dog...
30438;@FavorsbyDorinda could be but no idea how to remedy that! Unfollow peeps!   btw we are so close, should get coffee!
30439;#dc Just got stuck on a Metro train directly under the Potomac while techs worked on a problem.  Exciting 
30440;Is a dumb ass.. I just fell off a ladder at work ... Ouch 
30441;Having a talk with some youth tonight going to share a story about how one on my lies as a younger teen led to a dr visit and an enema. 
30442;"@ArtByZoe Yes have bit of a grumpy bubs at the moment. I changed her routine &amp; she's not happy- oh well "
30443;Who To Add, I Cant Find Anyonee  x
30444;HOLY CRAP! time flies when twittering... i may need to find a twitteraholics program LOL unless this God Damn weather gets betta! BEACH 
30445;Going down to San Fran on Sunday to chill with @ppmoocowpp cant wait. But for now off to work. 
30446;@coreyhauge you're SOOO lucky.  How I miss summer breaks 
30447;Trying to upgrade to iPhone 3.0. Can not connect to activation server... 
30448;Missin my yellow like madeesha!!! 
30449;I lost my notes in twiiter, what happen?  Well,,, I've read the 'Notting Hill' script again. I love it!
30450;ugh i hate whereing a helmet when i ride my bike.......... 
30451;tweet this... babeeeeeeeeeee 
30452;@kalldoro There seems to be problems both following and unfollowing people this evening 
30453;So sorry for your loss @LadyNightowl and the DNR. Wish I could be there to give you a hug 
30454;new job today. No more Debian, back to RedHat/CentOS 
30455;At the doctor's office for Elliott's 2-month-old round of shots. I'm expecting this to NOT be fun.  
30456;@lisababy182  Hi Lisa ! Sorry to bother u 
30457;waiting for quickpwn to come up for iphone OS 3.0 so that I can upgrade my phone  
30458;Having a bad day -  first A/C goes out in my car and now my cell won't turn on or off     *bangs head on wall*
30459;" @Mizz_Bliz I slept late too. I wonder y u did...Mhmm. I'm not as hype as u think to leave the country for 2 weeks &amp; 3 days."
30460;I need to not be lazy and go play a round of golf. But it's hot and I don't want to lose another disc 
30461;Seems like 6Flags won't be happening tomorrow or Friday 
30462;Chuffed with the spanish oral =] but is really annoyed that youtube isnt working for her 
30463;has an earache  sad face
30464;technology that once was messing up all of a sudden works again. WTF. sadly not everyone i know is having the same success. 
30465;Just ate the most disgusting soup ever!! Campbells Harvest French Onion almost made me throw up!! 
30466;blahh just been sick 
30467; I cut myself in like 3 different places. Sucky much.?
30468;"almost lost my voice singing Blondie's &quot;Call Me&quot; on Rock Band...not a great feeling "
30469;@shorelines   I hope it's just allergies and you're not getting sick.
30470;@jbdance7 soo look the exact ones up again lol. Thats what i did for american idol. They came up again. But my mom didnt let me get em 
30471;Ok I posting !! It's going to take 40 mins! GRRRRRR!  Wump wump
30472;@Loveiswar87 I'm not special enough to have them with out giving you an iphone... 
30473;i didnt do this to us, you did, so act like its my fault!!! 
30474;@Brolin yes i know. 
30475;"Yah! iphone is updated! not really much difference  my birthday soon! diamonds &amp; bentleys in the post x"
30476;@BTBTheProducer you just cost me food ! lmao .. 
30477;@jordynbabylove omg omg omg! i luv john and kate + 8!!! too bad that there is a possibility of a split  whos ur fave?
30478;is pissy I have no time for play  http://myloc.me/4c1n
30479;@tshandy I wish I could 
30480;@thefatrat i have been snacking on pretzels, now my mouth is dry 
30481;@Tweetsbian  sad, but hopefully will be turned around-- sooner than later. I'm having writer's block! :'( this paper is too hard to start!
30482;And once again, no iPhone for me from #trackle or #Squarespace 
30483;So we're 3 cats less today. 3 more to go 
30484;@lilfootsmommy 
30485;My Twitter love  for the longest time i didn't know she was my mom.
30486;okay .. finished the DVD ... now i guess il HAV 2 do the h/w       ):
30487;I am so very confused. 
30488;@darren The second alternative does not work for me 
30489;@twisted_utopia That sucks...Ty lives like an hour and a half away...we've seen each other 4 times in 2009 
30490;Inventory on my day off tomorrow, 1 day off again this week. 
30491;This update is failin for me. Youtube is not workin at all 
30492;I've been taking buses way too much. License please 
30493;taking a break from video editing - need to go outside and get some fresh air. Bike ride or walk? The sky is looking gloomy again 
30494;"Today I accidentally ran over a squirrel. Immediately afterwards, The Fray's cover of &quot;Heartless&quot; came on the radio. Felt like crying. "
30495;I got in trouble today for using my iPhone too much whilst at work.  Wont be tweeting that much when i'm working 
30496;just got stuck in the booty (with a needle, that is). 
30497;@Mysteria_Ki Very nice. Had to practice for the graduation on Friday! It's gonna be sad seeing everyone go!  
30498;@maryk3lly 
30499;@lavardera I'm all upgraded to 3.0 and can't think of a thing I should be doing on my phone right now 
30500;@Francesmarieee YEAH 
30501;i have a weird paint  
30502;@dirtodra what day?!  i want to go!!!  i work all day saturday though 
30503;doesn't understand why people she doesn't know are following her...? don't understand twitter 
30504;I think a midgie has bitten me on the lip 
30505;Okay. I left work early today.  I went to see a dentist, and I'm not happy.    After that I had a back acne treatment at the Chinatown.
30506;@visitor9627 *waives back* nope its not up yet 
30507;Ahhh... I figure this 3.0 update is going to be hit or miss. Busy servers make me sad. 
30508;Sad day.. Had to have my Jacki boy put down... You will be missed papa.. 
30509;Driving home... It sets in, I miss my group in Austin. Life was good... I have no real friends here! 
30510;@angryseattle Were gettin alot of rain. We must be getting yours! 
30511;"@iPTIB anyone else having trouble updating their iphones? Getting a &quot;iphone server unavailable&quot; message "
30512;I'm still hard at work 
30513;@Abi_Rose In meadowhall at the apple store, So i can get a phone before school, cause if i go after they might sell out  Lol
30514;Working on her rug. It might be ready for my college dorm but probably not for August.  Sadness!
30515;@eatinganorange  that's messed up.
30516;@nkangel74 my day is ok. i wish it were over, but alas, more work to do! 
30517;@bimbler felling much better now that I'm home... But husband is l8. Don't think I'll make it to my computer class 2nite 
30518;@peterfacinelli if i knew a hacker i def would make them go in and change your score but sorry i dont...   go #peterfacinelli
30519;@Lorzzzzzz only up to chapter 12.  X
30520;@fgSandra LOL thats nice, i cant sleep  its 7.30 am.
30521;@macsolutionsbar How's yours working? My phone is glitchy as all hell.. 
30522;Too bad for my LIVE TWEETS  my phone died before the rally began!!! Super fail!!
30523;at  my chiro n yes @roxster23 im sick! too much alki 
30524;I so boored.  Why is summer torturing so much!  It's my b-day 2morrow! ^.^
30525;@peterfacinelli twitter used to work very well, but now it's crazy! 
30526;So I guess the Laker parade is over. No riot this time, bummer 
30527;@DarkHorsee ah cool I'll have to update when I get home, I'm at work right now 
30528;So, anyway, at least I have a nice script to tell me when apple is back again....   Status DOWN )-:
