Column1;Column6
0;"found &quot;pretty paper&quot; whew.. now getting flashlight to go outside &amp; snip aloe vera for  other daughter's dreadful sunburn. "
4;Looking forward to a wonderful day!!! 
4;@leelouz am back!! was at ballet.. still getting the hang of it 
4;Heyy good morning everybody !! There is so much SUN in France today  I love it !! It's my brows birthday today. He's 18 now ! My god...
4;@demongirly Not a fail. It was in Hawaii AFAIK. You know how places in dreams are. Does explain the waves. 
0;Didn't think it would happen again but it is?! 
0;Yeah it's family project day!!! And all I want to do watch the Dodger game 
4;being happy about the compliments i received for my business development presentation yesterday. woo hoo 
0;what's the purpose of me running the mountain 2day i been eating nonstop ever since so sad 
0;@CosmicMother Any idea what the future holds for a broken hearted Scorpian?  I can't see anything but a big black hole in front of me 
0;can't decide whether to keep her hair long and dark or short and light :/ why can't i have both 
4;hanging out with maddiee 
4;Listenin to Journey. SHHH Dont tell Dex im cheatin on him LMAO 
0;Daughter leaves tues mornin for Cali. Comes back home July 16, UGH I miss her already 
4;Aaaah twitter I missed you!  Sleep then lake. 
0;i wish there was a krispy kreme near by so i can go and get my free doughnut that they are giving out today  
0;not my day today i guess. i just hope today gets a little better  
0;DANG! my favorite college baseball team (RICE) got knocked out of the super regionals! that means no championship... this year 
0;cant sleep  ... i had a good 10 mile run (1:02:20) and my body is tired but i miss Elizabeth laying next to me
0;my house smells like wet dog 
0;"Haizz ... Twitter co' nhi?u faker wa?? , ?au ca? ?â?u ... Nhâ??t la? zu? mess cho Robbert pattinson  &amp; fake twitters cu?a Kristen Stewart"
0;@lynie200893 : yeah, he is . Dont know what to do 
0;@lynie200893 : yeah , he is . Dont know what to do 
4;Argh. The previous tweet was from @StephenTColbert, with a ph not a v.  (thanks @bedouina)
0;A bit under the weather the last coupla days -- workouts have been low in energy. 
4;Wahoo! Missed the Eurovision and all the inane voting tactics - life is great! 
4;@jkkc97 I'll work on that. 
4;@jkkc97 It's my alter ego of several years. Long story. 
4;@zuhn Suit yourself, you randy Emmylou-lover.  Have fun and make sure you get into adequate trouble!
4;He's a great guy. I've talked about you a bit. 
0;@Tropopause Sorry we weren't able to meet up- errands, work, car in shop, etc = no time.  
4;but one of the 'yong tau fu' is quite bitter geh? 
0;unloaded Spaz - crashed... 
4;@ToriMacLean ya, I'm pretty happy. 
4;@mishelleorama thnx 
4;@jodyroo glad you like it. 
0;@leahblonde I'm jealous that Peter's is doing free shakes, thats one spot I miss. 
0;@donnamatrix sorry to hear the night was bad. 
0;@FreakPirate Fair enough, just sucks to see you unfun again. 
0;@cherryrae I miss the rain. 
0;@donnamatrix not for mac though  20$ (still cheapish)
0;Just realized its free comic book day, all I want is number 27 of Lone Wolf and Cub.  (no its not free, just hard to find)
0;@Kimli that sucks 
0;@bifnaked I had a pitbull when I was a kid, Cleo, best dog ever, never bit, always in a good mood, I miss her lots. 
0;@trent_reznor that sucks. 
0;@jonincalgary I'm jealous 
0;@Kimli why don't they make a version for the Wiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii......... 
0;Well friend is sick, no bike fixing today. Boo.  Thinking I'll take a ride, or maybe just stay in and read... and work on some homework.
4;Happy Birthday @RipplesGuy! 
4;has finished her uni programming project documentation. And is happy about it. If you understand what I said 
4;Well morning ish! Continuing on web work today! 
0;@BlondeByDesign Doing great, just sitting out on the back porch waiting for the rain to come and spoil the day 
0;@Scandalous an iphone app came out a few months back called zemote, bumped my domain zemote.com out of the #1 spot 
4;its summer! holly shizzz!  ima have a parteeey for my birthday! woot!  June 22 mark it on your lists people haha
4;@scarydan Snottyface!!! Gonna search for it now 
4;@scarydan awesome! congrats on your win 
4;Twitter is back 
4;Hooray,.. It's saturday..! 
4;@rybakontwit it is amazing it is great 
4;"&quot;so so what? I'm still a rockstar, I've got my rock moves and I don't need you&quot;. tunts tunts "
0;Oh crap! I lost the last episode of GG 
0;I lost the last episode of Gossip Girl 
4;Just finished the AP study review 
4;NEWWWWWWWWWWWWWWWWWWW BACKGROUND 
0;I just spent like half the movie crying! BB is so sad. 
4;@robertbasic well said 
0;Grooveshark: dead AGAIN 
0;@LaQuita2011 the closest lil wayne is gonna be on tour is atlanta i think on august 9th. 
4;I need to make a new blogskin, get a good tongue retainer.  and I'm confused but because of something niceeee 
4;"@mactavish i learnt the word &quot;mariachi&quot; from tom lehrer's &quot;old mexico&quot;. it has somewhat coloured my mental associations "
4;@gwenzilla was this you by any chance?  http://bit.ly/q6Fb1
4;best facebook username *ever*. totally in love  http://www.facebook.com/default.aspx [via @tarunrs]
4;@lilianedwards yes  http://www.imdb.com/title/tt0273253/
4;@qatesiuradewyo surely there's a sonnet's worth of inspiration in there 
0;@mactavish lawns are a horrible use of resources  do they even help with the air much?
0;@thoughtdancer sorry  to hear that 
0;Natural sleep remedies are a little less effective than lunesta 
0;having a hard time migrating an openfire server to a new machine. moving embeddeb-db is trickier than a simple mysqldump 
0;On Eurovision 2009: I wanted Russia to win so much 
0;prang di aqu nag.enjoi sa foundation day  ampf
4;@MaxChangmin Did you know you have fans in South America? 
4;done my history homework 
0;i cant get to sleep 
0;now back to moving........ 
0;I cut myself with a saw  http://yfrog.com/5dtzsj
0;@memann true but I dont know how to NOT be a troll  man now I want 17 year old europeans to talk to...
4;Ordered more NYX singles @alliekat gave me a lot of them I want to try them with other colors now 
4;http://twitpic.com/6fgh9 - My eyeshadow today 
0;@wiphey  Heart Burn?   I thought you said yes to the symptoms tweet I forgot I asked you if you were ok first lol smh.
0;@sheszladii Have a good time girl! The church we usually attend burned down a few weeks ago 
0;@sheszladii  LOL! Girl that video disturbed me  and I love the hk theme too cute!
0;@DeezDimplez LOL! That sucks 
0;@sheszladii Lol @ and works!! Probably so girl it's terrible to see a church up in flames  A lot of churches are getting built lately.
0;@Emberry I can't even eat   I just realized I haven't really ate today Tomas wants me to stop taking those pills but I said no lol.
0;@LOXX  Why not? 
0;@lewd I know the feeling 
4;End of AIDS Walk New York 2009. 10km. Yay!  http://twitpic.com/5dijj
4;@Mthr8tr I'm the bomb, eh? BOOM, bitches!   
4;@Panther2160 Thank you. Have a great one as well. 
4;@digitalshawn How'd it go?! 
4;@Tophertron An iPhone app.  
4;@yoonseon - Ah, brilliant! Congrats. 
4;@yoonseon - Aww, thank you.  That cheers me up a ton.
4;@isshamarie - DEFINITELY! Once I get the keys in this coming week, I'm sure I'll have the full address to give to you.  Yay!
4;@Mercibel - *hugs!* Thank you. 
0;My skin has not been kind to me this past week. Ugh. I feel like a troll. 
0;"@faradiddle - WILL -SO- DO. No doubt 'bout that! &amp; omg. I never went.  Only went to Florida Disney World. (Such fond memories though!)"
0;"@stopwatchheart - Man, I love your bridges photos. They are gorgeous; those colours! I miss shooting w/you like mad. "
0;@mothluna - Aww, dawg.  What's wrong?
0;Sweet. 5 jobs applied for. 3 agencies applied to. Sadly, there's nothing new on the job boards at BUNAC though. 
0;fell off the wagon last night with delicious European street and Abita beer. again this morning with free panera bagels for breakfast. 
0;failed at food today 
4;@csdaley I know the auto narco partener! 
4;"says thank you bro!! for a very very sunny day in palawan!  the best ever;) http://plurk.com/p/y3e46"
0;In the lobby staring at the pool, starting to envy neighbors who can swim for more than an hour. How I hate having dermatographism 
0;"I want to eat Mangoes &amp; Pizza. I miss Pizza. "
4;ah that's so sad... don't worry i'm behind u 
0;in other news, time to wave the white flag. was fun while it lasted, pity it ended so soon. 
4;@xflibble Well, it works for me.  Could you be more specific. Environment, error messages? Post your problem at http://tinyurl.com/cczsmu
4;"&quot;We are constantly working to improve our server downtime.&quot;  http://nouptime.com/ via http://tinyurl.com/n8ptvu and @mitchkeeler"
4;Goat milk for breakfast. Taste of childhood. My grandmother had goats while I was a kid. Did not like it then, do not like it now. 
4;@yows I am thinking for a long time how I like that in Google Chrome, and just today I thought that there _must_ be FF addon that does it 
4;Watir in ???????  http://ru.wikipedia.org/wiki/WATIR
0;"@chris_mcmahon&quot; Sorry, currently our video library can only be streamed from within the United States.&quot; "
0;So annoyed when our own application in production need several minutes to open some pages. 
4;@DrJeffersnBoggs see you back 
4;Ok we will see how vegas treats me 
0;i hate being sick especially when i sound like a victim of emphysema 
4;Hey! Welcome  some pics on my blog  www.zelibar.wordpress.com, more being put up in next few weeks!!!
0;Gained a couple of pounds  so depressing!!
0;Don't know how to upload pic from blackberry 
4;says good evening!  http://plurk.com/p/uj5zr
4;Finally, I'm on Twitter too!!! 
4;@BonnieBrown Hi!!! They are a lot of fun, and they really make you feel better! 
0;"@thom_white I manually typed his name instead of using Reply button. This makes tweet public but breaks &quot;in Reply to&quot; threading. "
0;Still making coffee for two.  
0;@Bubbalou 35-54 is standard age range on these sites. To marketers, 35-54 is the same demographic.  
4;@Cinsoft Isn't that kinda what jQuery is? A wrapper around these annoying functions 
4;"@Barthje Cool! Let me know what you think of it  Now waiting for Angels &amp; Demons on Friday. Flashback to our Italy trip! "
4;"Bonus #musicmonday! Back to the 90s with my all-time favorite song: Babylon Zoo's Spaceman - spotify:track:0uQcP7QVoLvaFsORsdrgNh &lt;3 Jas "
4;#musicmonday ? Feeling emo? spotify:track:05DXZYuYny9nCvpXrD5WK2 Or feeling great? spotify:track:1mea3bSkSGXuIRvnydlB5b Take your pick! 
4;@MelroseMoorefox I see I'm not the only daydreamer here 
0;Gah,  I suddenly feel like eating sushi... Too bad my favorite restaurants are a bit too far from the office 
0;So much to do and I only have 2 hands, weee... 
4;"@KRKring Thanks. It feels weird to be askiing people, &quot;Will you be my friend?&quot; Like grade-school valentines. But I just sent you one. "
0;@foxraven No corkscrew 
4;Neeeeds to get to the mall 
0;wants waterrr 
0;I couldnt find louie a purple beanie or a orange wig 
0;Lets take this back to 2005! Ahhhh last song 
4;Filming more Luster tomorrow. It's the return of Victor! Best part? My friends get to be my passed out partygoer extras 
4;Karaoke idea - Kaya's Chocolate! With the para para(?) and everything!  But... the box thing. It scares me. D:
0;These Westside Healthcare vids are bumming me out.  
4;Yeah yeah yeahs on jamba mix makes me happy. Especially when its slow. Favorite song from the album too 
4;I'm glad I went out and tried to brighten my day because it worked  I walked away from a poker game with $70. Nice... Plus beer. Plus Coke
4;@paullithgow I think it has 
0;"I  am ready for some D&amp;D tonight...but my poor phone is dead "
0;@s_garrett bleeeeh, my cats have never peed outside their potty box, but i have stepped on kitty vomit  ewww
0;@sovietonion aww you weigh less than me 
4;@weshotthemoon hey there thanks for following me 
4;@selenagomez hey sel ,just wanna ask you somethin .are you really dating taylor lautner ?  nice to know you anyway
4;"There is a sleeping boy!cat on my lap. That is all. ;) "
4;such a fun mtv!  http://bit.ly/189DHP
4;@lilvalkrie @wahliaodotcom thankies for the #FF! 
4;@avalanchelynn eh you know @m0on7chiLd too ar? 
4;"@simontay78 i think &quot;save-the-world&quot; kinda men are dumb.  seriously, why take on more shite than you can handle. Save yourself FIRST."
