Id;Tweet
3514;@JohnLloydTaylor yeahhh john taylor! i wish you all the best this summer on tour. if only i wasnt on vaca while you guys are in PA 
3515;@lisarinna Very true ,respect in the family is the 1st priority 
3516;@ChrisCuomo Unfortunately , people are very insencitive about world news until it hits home 
3517;@nicksantino Nick,i want to be in the band too. 
3518;@nicksantino I love Harry Potter too.Bahhhh! See you on warped,if i can. 
3519;@nicksantino I just hope you guys will do a tour to singapore. 
3520;@HeyItsAshleyDuh I wish i had your life . 
3521;@nicksantino Tie Dye !? I love . Whyyyyyyy!? Once i do it ,it turns out ugly. 
3522;@HeyItsAshleyDuh You're going for Warped? I wish i could. 
3523;I don't like Mr Sunshine.I want Mr Rain . 
3524;New firmware running. Phone still awesome. Nothing like the iPhone. Totally different animal. Fever came back a little so no CineGear. 
3525;Isotope Lite hits the App Store. This little shooter is awesome. Full game is out next week and it's a defo must buy for me. 
3526;got a text from Optical Works! My glasses are done! Hope I could pick it up before 8.30pm. 
3527;My back hurtss from workuing out 
3528;@olafsearson Well, that sucks  Well, the Powerboating is still on tomorrow if you've no work ^^
3529;@benz87  I was hoping for you to be online this morning - no one to chat to!
3530;I hate waiting around... wish I could just go home tonight but the tickets for tomorrow cost quite a bit  Never mind.
3531;Feeling a little ill this morning but with everyone out of the house, I'll just have to look after myself 
3532;@remzology ohh,..    i saw a few pages with NRIPL but was wonderign what it is 
3533;@nikpages great i quit  from there last weekend 
3534;@sid88 danku danku.. more than 5 people already commented on this pic 
3535;@remzology lol..   sun is under shades now.
3536;just got up from bed..  what an awesome sleep 
3537;i need you to register for a class so i can see if theres a waiting list cause I can't since i'm on probation  its limiting my potential
3538;@semnata thank you da very nice 
3539;@sararunk yup just. now scouring the net for info on his work 
3540;@sararunk I read *nothing* but sci-fi all through secondary and tertiary education! almost  Asimov, P. Anthony, A.Clarke, that era
3541;@Fernosaur :O Your poor mom      Tell her I want to come to Mexico and nurse her back to health.
3542;Bike had a flat this morning. No ride today 
3543;I just finished catching up on 3 months of The Jimmy Fallon Show and I saved the best interview for last... JENNIFER ANISTON! 
3544;@Claudia_I Welcome back!! 
3545;@dailycoyote That sucks and was really rude of them. I hope you gave that out-of-towner a hard time or had Charlie growl at him. 
3546;You know times are tough when they close down the local KFC. Sayonara Col. Sanders. 
3547;@deniselazegui  yes. we get it.  we'll watch from afar. 
3548;@fallenscholar  agreeeeed. start of something new. 
3549;@beachdork  we're going today. 
3550;@fallenscholar i want an older one too.  HAHAHA. but he should be like JT.
3551;Woohooo Dundee on friday! Beiderbecks for dinner! Best place for food in Dundee 
3552;Is really poorly 
3553;@thenyxie he's not here anymore  he must be missing us and trying to distract himself from the pain!
3554;@tracy_loo_who doubtful since it's only 30 min not an hour 
3555;Aw, Sweetie woke up four hours early to take me out to breakfast and drive me to work.  
3556;Can't wait to get to Switzerland! I'm starting to go thru my stuff so I can pack!!! 
3557;I really don't feel well 
3558;I'm really sunburned, so I can't sleep.... It hurts too much. 
3559;Why can't I sleep??? I have to get up in 5 hours and I don't know if I'll even be able to fall asleep before then. 
3560;Go for it. 
3561;I am surrounded by good luck apparently...my desktop's sound card just died I think 
3562;Just great. More scamming and whatnot. Got a bunch of fraudulent charges on my account. Time to get my card replaced 
3563;Just got back from work, had to go fix the network...on a Sunday 
3564;@DesiMatlock Wow! Impressive! I psyched about Wave.  
3565;@belledejour_uk I was going to suggest checking the Way Back Machine for NightJack archives, but they've even blocked that 
3566;Robert Plant – 29 Palms. THX  @patita @ligz ? http://blip.fm/~7ealb
3567;" rb@annapurna: &quot;mooorning blip crew! @jakite @tubilino @Looney @rodrigolab @theclockworkbox @zephyrlily....&quot; ? http://blip.fm/~8b6gj"
3568;@murphyusa why aren't you following me you bastard?! you're my own brother... 
3569;darn it that was supposed to be a haiku but the formatting failed me. 
3570;has just arrived from the mall. Finally, I got some new clothes to mix and match.  http://plurk.com/p/11d50x
3571;wants a Wacom Tablet.  http://plurk.com/p/12e8f2
3572;thinks she will not be able to go with @dhazhtin on Wednesday.  http://plurk.com/p/12oc9b
3573;@zeeven you can do it! And I hope everyone in the class, too!!  Iol.. your wish really woke me to research! I wasn't expecting that.
3574;@Wo0t  not me ...... Lol
3575;@Wo0t LOL she said u would be mortified, before magic mount. She called and they started talking 
3576;Just dropped my headphones in a cup of water  great
3577;@ambiguousfacade i know, george shoots him,  not even halfway through and i already know ending (friends)
3578;A pen just leaked all over my hands , I just wish it could have been a prettier color 
3579;y am i so hot right now?  i feel like im burning
3580;"getting dressed &amp; getting out!! much to do before tomorrow...excited for my hubby's bday! woohoo "
3581;"@pronouncedkm gurl, I STAY on the train. you don't kno how I feel rite now! something too crazy &amp; one's on top of the otr! 2 ppl died "
3582;Home sick. I have some kind of chest/coughing bug. 
3583;@abwaters I've been impatiently waiting for the update, even unrooted for it, but still no love from T-Mo. 
3584;Grrrr bad restore  my bbm contacts erased. If we're friends please send me your pin
3585;N.B. The UMBRELLA is a piece of crap, not Andy. He's lovely. 
3586;@secretfanofu big news Andrew: I'm moving up to SF at the end of the month! So making the most of my last month in LA. 
3587;Haircut, haircut. Thanks, Elaine. Blonde's almost gone. 
3588;Awesome way to wake up? Catching your foot on a half open metal computer tower and feeling it land ok your foot. Fuuuuuck. Owwww. 
3589;@heartcomics it's great minus the fact that the next/previous buttons hate me. 
3590;"@strayfarce *offers a metric fuckton of hugs* That sucks extra super hardcore, hun.  I can kinda relate; I owe the state big time. :-\"
3591;@Abazilla and also your birthday is just THAT epic. 
3592;@nufger That sucks 
3593;Thin Lizzy Pull out of supporting AC/DC next week due to injury, I has a sad 
3594;@regie97.. hahaha.. yah lgi.. murag surprised jud..  hahaha cant get over it )
3595;@regie97 hahahaha.. i jst luv it wen rob got rejected 
3596;@amands42 sorry for late reply ha.. ) oh yeah wear civilian nlang gud  hahaha... and yah.. HEY!!!!!
3597;is so bored 
3598;@jcj3582  I miss those mugs! sorry you didn't make my last night.
3599;@paramusical Your Nashville fans will be thinking of you this $ummer  Have a great tour!
3600;Is trying to sleep at this time a friday evening... Fucking BACH...I'm too tired 
3601;I became a star wars fan 
3602;i woke up at 4:30 (PM) Today... I broke my record  yay!
3603;GuiPulp is open 
3604;Got fed up with Twhirl taking so long to enter text, so trying out TweetDeck. Looks nicer already, but still not Tweetie 
3605;New 'The Bird And The Bee' video for 'My Love' here. http://tinyurl.com/tbatbml I can't view it, though.  Get the album, it's v good etc.
3606;According to @EWAusielloFiles, Dollhouse's renewal is a long shot and Pushing Daisies is officially canceled.  http://tinyurl.com/csneyp
3607;@Plandkroon  cheers peter I'll investigate it.  
3608;Sick  ... I'm going with swine flu just to be different.
3609;plans to see objectified tonight have 'fallen off' 
3610;On the plane taking me away from Phoenix and, unfortunately, @sheathedog 
3611;@CeliaLins manda o link 
3612;144 people till date died of swine flu....and 2 children in dubai died of food poisonig  
3613;@AliBali28 aww wish I was there today. So sorry malibu plans fell through 
3614;@siobhans13 i agree with benny. we miss you 
3615;Great day  mitsuken, movies, 1vs100, nap, rock band.  sleep is now. Good night all!
3616;@ParkRat yep. deep in the recesses of this hospital xD i'll step outside later today. breathe in that fresh hawaii air. 
3617;"@KaizenHawaii why yes.  i'm quite tired of waiting for 3G and apps for the G1. though, i just received the unlock code for my G1 ;)"
3618;@erikaengle thanks! you too! 
3619;@Melissa808 is it every Thursday? And yes I will be more than happy to come down. 
3620;"Gotta get some rest. This was truly an awesome day.  fb pics up tomorrow! ;)"
3621;@japayuki oh no, just a lot more paperwork than usual.  at least it's done now and i can relax.
3622;@ParkRat it's rumored to be Q4, so at the earliest, september. 
3623;@Melissa808 thanks! Though today is fathers day as well, so birthday celebrations may have to wait 
3624;@OahuAJ lol yes we did. Though I'm quite intrigued about the shrimp by the sugar mill. Sadly we did not have a lot of time today 
3625;@PHOTOluluTV not yet.  countin it down...3 hours left...
3626;@ahhhhcaffeine hmm..I don't play halo, quit gow and cod  waiting on l4d2! For now, infamous on ps3
3627;@tenbears i'm slowly losing the fight. i read it again and watched the vid. again. 
3628;@randombrick no  Its a tradeoff I'm willing to live with.
3629;Off to #Coorg for a day. Rain, leeches and huge expanses of green 
3630;Skype on #ubuntu hogs 100% cpu, loses voice  after a few mins  Damn I need that fixed for virtual workplaces to work.
3631;Awesome, an old lady drove into our new car while it was parked - only 500 miles on it and a smashed fender 
3632;On my way to Chicago. No flight to MSP tonight.  
3633;@GoRemy a new video!  woohoo 
3634;Looking forward to Calvin this evening... it's acceptable in the 80s!! 
3635;@MrCullen yes   its also supposed to be the time we align with the center of the galaxy.
3636;Is really bored atm.. 
3637;Stress, kinda mad and anxious... So im running at moval tracks right now! 
3638;Still i cant believe i did that...  im not even tired...
3639;last day at @meebo today  will very much miss everyone there!!  can't wait to come back and visit you all
3640;@AncillaTilia That is one of the best tweets I've seen so far!! 
3641;@TheBetterSexDoc Was that my answer? If so, it's a good one!! 
3642;@Darenzia Are you sinning that much?! Nice!! 
3643;this has been a very painful night 
3644;Playing around w/ iBonsai on the iPhone. Very interesting and somewhat theraputic. http://post.ly/iXJ Okay. It is silly, but fun. 
3645;babysitting in bad weather = not as much fun 
3646;"Wishing everyone a fun, safe &amp; relaxing weekend! Also, congratulations to all the high school graduates "
3647;Lots going on tonight! We hope everyone had a great Monday! If you come in plz introduce yourself to us - we love meeting Tweeps IRL 
3648;A tweep just asked and she received! ARABIKI DOGS on special tonight and tomorrow night  A customer favorite is back!
3649;"@MichealConway I love &quot;Last of the Mohicans&quot;--probably have seen it a dozen times or more "
3650;bittie hungover after work Quiz Night in Tiger Tiger last night, its was good, and worth suffering for today, we can 2nd 
3651;Getting ready for beer fest, looks like I'll get there before 3  most ppl around 5 i see #abdntweetup
3652;@DARRENJ0NES loving your new snake  http://twitpic.com/3laqe
3653;@RyanRoberts nope, no price for second place in the quiz 
3654;@Kogenre crap, im a week out on the geek meet ?  i guess i have been quite distracted the past week, doh #kilaumeet
3655;INFLUENZA A H1N1  INVADED THIS WORLD
3656;@natalidelconte the video isn't working on the iPhone 
3657;going to Bookcamp Toronto after lunch #bcto09 at UofT. Just can't escape that place 
